user_id,acquisition_date,channel,first_session_seconds,registered,activated,retained_d1,retained_d3,retained_d7,retained_d30
U006680,2026-01-03,Search,291,1,1,1,0,0,0
U006700,2026-01-03,Organic,49,0,0,1,1,0,0
U006863,2026-01-03,Referral,28,0,0,0,0,0,0
U006869,2026-01-03,Referral,526,1,1,1,0,0,0
U006886,2026-01-03,Paid Social,359,1,1,0,0,0,0
U006914,2026-01-03,Search,35,0,0,0,0,0,0
U006915,2026-01-03,Paid Social,321,0,0,0,0,0,0
U006947,2026-01-03,Organic,392,1,1,0,0,0,0
U006949,2026-01-03,Organic,293,1,1,0,0,0,0
U007043,2026-01-03,Organic,347,1,1,1,0,0,0
U007054,2026-01-03,Search,79,0,0,0,0,0,0
U007132,2026-01-03,Organic,238,1,1,0,0,0,0
U007276,2026-01-03,Search,366,0,0,1,0,0,0
U007340,2026-01-03,Referral,83,0,0,0,0,0,0
U007391,2026-01-03,Search,29,0,0,0,1,1,0
U007415,2026-01-03,Organic,224,1,1,0,0,0,0
U007543,2026-01-03,Referral,62,0,0,0,0,0,1
U007551,2026-01-03,Organic,50,0,0,0,1,1,0
U007563,2026-01-03,Organic,101,0,0,0,0,0,0
U007592,2026-01-03,Referral,94,0,0,1,0,0,0
U007753,2026-01-03,Paid Social,496,1,1,0,0,1,1
U007782,2026-01-03,Organic,243,1,0,1,0,1,0
U007953,2026-01-03,Paid Social,323,1,1,1,0,0,0
U007962,2026-01-03,Organic,430,1,1,1,0,0,1
U007964,2026-01-03,Paid Social,43,1,1,1,1,0,0
U008154,2026-01-03,Referral,588,1,0,0,0,0,0
U008290,2026-01-03,Referral,69,1,1,1,1,1,0
U008343,2026-01-03,Referral,22,0,0,1,0,0,0
U008477,2026-01-03,Referral,21,1,1,0,1,0,0
U008583,2026-01-03,Organic,115,1,1,1,0,0,0
U008600,2026-01-03,Search,136,1,1,0,0,0,0
U008629,2026-01-03,Paid Social,135,1,1,1,0,0,0
U008636,2026-01-03,Organic,124,1,1,1,0,0,0
U008730,2026-01-03,Referral,72,1,0,0,0,1,0
U008755,2026-01-03,Paid Social,97,1,0,0,0,0,1
U008777,2026-01-03,Paid Social,115,0,0,1,0,0,0
U008782,2026-01-03,Paid Social,57,0,0,0,0,0,1
U008788,2026-01-03,Paid Social,140,1,1,1,0,0,0
U008893,2026-01-03,Paid Social,179,0,0,1,0,0,0
U008896,2026-01-03,Organic,161,0,0,1,0,0,0
U009060,2026-01-03,Search,49,1,1,1,0,0,1
U009212,2026-01-03,Search,61,1,1,1,1,0,0
U009236,2026-01-03,Organic,48,1,1,0,1,0,0
U009252,2026-01-03,Organic,79,1,1,0,0,0,0
U009310,2026-01-03,Organic,54,1,0,1,0,0,0
U009496,2026-01-03,Paid Social,44,1,1,1,1,0,0
U009606,2026-01-03,Organic,161,1,1,0,0,1,0
U009651,2026-01-03,Paid Social,370,0,0,1,0,0,0
U009713,2026-01-03,Referral,452,0,0,0,1,0,0
U009728,2026-01-03,Paid Social,64,0,0,1,0,0,0
U009735,2026-01-03,Search,267,1,1,1,0,0,0
U009789,2026-01-03,Search,91,0,0,0,0,0,0
U009858,2026-01-03,Organic,88,1,0,0,0,0,0
U009867,2026-01-03,Organic,190,0,0,1,0,1,0
U009908,2026-01-03,Paid Social,29,0,0,1,0,0,0
U009917,2026-01-03,Paid Social,305,1,1,1,0,0,0
U000106,2026-01-04,Organic,160,1,0,0,1,1,0
U000186,2026-01-04,Referral,593,1,1,0,0,0,1
U000204,2026-01-04,Referral,280,1,1,0,0,1,0
U000218,2026-01-04,Referral,63,1,0,1,0,1,0
U000464,2026-01-04,Search,82,0,0,0,0,0,0
U000599,2026-01-04,Organic,247,1,1,0,0,1,0
U000625,2026-01-04,Paid Social,297,0,0,1,0,0,0
U000631,2026-01-04,Paid Social,288,0,0,0,0,0,0
U000633,2026-01-04,Referral,31,0,0,0,0,0,0
U000723,2026-01-04,Organic,106,0,0,1,1,0,0
U000809,2026-01-04,Organic,91,1,1,0,0,0,0
U000906,2026-01-04,Organic,43,0,0,1,1,1,0
U000986,2026-01-04,Paid Social,110,1,1,1,0,1,0
U001017,2026-01-04,Paid Social,30,0,0,0,0,0,1
U001075,2026-01-04,Search,1166,1,1,0,0,1,0
U001079,2026-01-04,Paid Social,450,1,1,0,0,1,0
U001107,2026-01-04,Search,47,0,0,0,0,0,0
U001118,2026-01-04,Organic,112,1,1,0,0,0,0
U001140,2026-01-04,Paid Social,110,1,1,1,0,0,1
U001181,2026-01-04,Search,70,0,0,0,0,0,0
U001335,2026-01-04,Organic,32,1,0,0,1,0,0
U001436,2026-01-04,Organic,39,1,0,0,0,0,0
U001450,2026-01-04,Referral,99,1,1,0,1,0,0
U001459,2026-01-04,Paid Social,412,0,0,1,0,0,0
U001466,2026-01-04,Paid Social,158,0,0,1,0,0,0
U001483,2026-01-04,Paid Social,130,1,0,0,0,0,0
U001656,2026-01-04,Referral,51,0,0,1,0,0,0
U001665,2026-01-04,Search,566,0,0,1,0,0,0
U001742,2026-01-04,Paid Social,275,0,0,0,0,0,1
U001753,2026-01-04,Referral,37,1,0,0,0,0,0
U001783,2026-01-04,Paid Social,71,0,0,1,1,0,0
U001821,2026-01-04,Search,362,1,1,0,0,1,1
U001863,2026-01-04,Organic,217,0,0,0,0,0,0
U001882,2026-01-04,Paid Social,16,0,0,0,0,0,0
U002098,2026-01-04,Search,14,1,1,0,0,0,0
U002150,2026-01-04,Organic,47,1,1,1,1,0,0
U002219,2026-01-04,Referral,66,1,1,0,0,1,0
U002263,2026-01-04,Referral,10,0,0,1,0,0,0
U002306,2026-01-04,Paid Social,121,0,0,0,0,0,0
U002313,2026-01-04,Paid Social,193,0,0,1,0,1,0
U002325,2026-01-04,Search,96,0,0,0,0,0,0
U002409,2026-01-04,Paid Social,130,1,1,0,0,0,0
U002537,2026-01-04,Organic,189,0,0,0,1,0,0
U002579,2026-01-04,Organic,127,1,1,1,0,0,0
U002662,2026-01-04,Organic,126,1,1,1,1,0,0
U002674,2026-01-04,Paid Social,180,0,0,0,0,0,0
U002807,2026-01-04,Search,146,0,0,0,0,0,0
U003030,2026-01-04,Organic,46,1,0,1,0,0,0
U003042,2026-01-04,Organic,249,0,0,0,1,0,0
U003118,2026-01-04,Referral,647,0,0,0,0,0,0
U003212,2026-01-04,Search,35,1,0,1,1,0,0
U003283,2026-01-04,Organic,19,0,0,0,0,0,0
U003365,2026-01-04,Organic,33,0,0,0,0,1,0
U003427,2026-01-04,Organic,359,1,1,1,0,0,0
U003550,2026-01-04,Organic,18,1,1,0,0,0,0
U003587,2026-01-04,Paid Social,30,1,1,1,0,0,0
U003853,2026-01-04,Organic,139,1,0,1,1,0,0
U003877,2026-01-04,Search,33,0,0,0,0,1,0
U003903,2026-01-04,Search,102,1,1,0,0,1,0
U003946,2026-01-04,Paid Social,219,0,0,1,0,0,0
U004200,2026-01-04,Organic,271,0,0,0,0,1,0
U004495,2026-01-04,Search,216,1,0,1,0,0,0
U004520,2026-01-04,Referral,660,1,1,1,0,1,1
U004672,2026-01-04,Paid Social,75,0,0,0,0,0,0
U004711,2026-01-04,Organic,50,0,0,0,0,0,0
U004878,2026-01-04,Organic,408,0,0,1,0,1,0
U004883,2026-01-04,Organic,9,0,0,0,0,0,1
U004925,2026-01-04,Paid Social,65,1,0,0,1,0,0
U005350,2026-01-04,Organic,114,1,1,0,0,0,0
U005352,2026-01-04,Organic,137,0,0,0,0,1,1
U005477,2026-01-04,Search,40,0,0,0,0,0,0
U005676,2026-01-04,Paid Social,501,0,0,0,1,0,0
U005714,2026-01-04,Organic,168,1,1,0,0,1,0
U005716,2026-01-04,Paid Social,13,1,0,1,0,0,0
U005726,2026-01-04,Search,142,1,1,0,1,0,1
U005754,2026-01-04,Search,116,1,1,0,0,0,0
U005764,2026-01-04,Organic,69,1,0,0,0,0,1
U005793,2026-01-04,Organic,18,1,1,0,0,0,0
U005909,2026-01-04,Organic,62,1,1,1,1,0,0
U005910,2026-01-04,Paid Social,36,0,0,0,1,0,0
U005955,2026-01-04,Organic,30,1,1,1,1,0,0
U006066,2026-01-04,Referral,59,1,0,1,0,0,0
U006149,2026-01-04,Search,37,1,1,1,0,0,0
U006168,2026-01-04,Organic,56,1,1,0,0,0,0
U006251,2026-01-04,Paid Social,50,1,1,0,1,0,1
U006273,2026-01-04,Organic,57,1,1,0,0,0,0
U006334,2026-01-04,Paid Social,74,1,0,0,0,0,0
U006344,2026-01-04,Organic,407,0,0,0,0,0,0
U006357,2026-01-04,Referral,10,1,1,1,0,0,0
U006370,2026-01-04,Referral,65,1,1,0,0,1,0
U006422,2026-01-04,Paid Social,169,1,1,0,1,0,1
U006451,2026-01-04,Referral,108,1,0,0,1,0,0
U006460,2026-01-04,Paid Social,66,1,1,1,0,0,0
U006492,2026-01-04,Search,57,1,1,0,0,0,0
U006534,2026-01-04,Organic,9,0,0,0,0,0,0
U006588,2026-01-04,Search,824,1,0,1,0,0,1
U006701,2026-01-04,Organic,220,0,0,1,0,1,0
U006722,2026-01-04,Referral,131,1,1,0,1,1,1
U006828,2026-01-04,Paid Social,305,1,1,0,0,0,0
U007102,2026-01-04,Search,83,1,1,1,0,1,0
U007169,2026-01-04,Organic,14,0,0,0,0,0,0
U007189,2026-01-04,Organic,67,1,1,1,0,0,0
U007230,2026-01-04,Organic,40,0,0,0,1,0,0
U007233,2026-01-04,Paid Social,190,0,0,0,1,0,0
U007360,2026-01-04,Organic,128,0,0,1,1,0,0
U007420,2026-01-04,Organic,262,1,1,0,0,0,0
U007489,2026-01-04,Referral,6,0,0,0,0,0,0
U007519,2026-01-04,Organic,115,0,0,0,0,1,0
U007552,2026-01-04,Search,26,1,0,1,0,1,0
U007554,2026-01-04,Organic,36,1,0,0,0,0,0
U007565,2026-01-04,Referral,540,0,0,0,0,1,0
U007762,2026-01-04,Organic,19,1,1,0,1,0,0
U007786,2026-01-04,Organic,184,0,0,0,0,0,0
U007847,2026-01-04,Paid Social,141,1,1,0,0,0,0
U007863,2026-01-04,Search,100,1,1,0,0,0,0
U007883,2026-01-04,Search,63,0,0,0,0,0,0
U007912,2026-01-04,Referral,732,0,0,0,0,1,0
U007924,2026-01-04,Organic,96,1,0,0,0,0,0
U007990,2026-01-04,Referral,71,0,0,0,0,0,0
U008011,2026-01-04,Paid Social,16,0,0,0,0,1,0
U008120,2026-01-04,Organic,59,1,1,0,1,0,0
U008135,2026-01-04,Organic,46,0,0,0,0,0,0
U008305,2026-01-04,Search,94,1,1,0,1,1,0
U008352,2026-01-04,Search,168,1,1,0,0,1,0
U008453,2026-01-04,Paid Social,125,0,0,0,1,1,1
U008457,2026-01-04,Paid Social,55,1,1,0,0,0,0
U008493,2026-01-04,Paid Social,175,0,0,0,0,0,0
U008514,2026-01-04,Paid Social,146,0,0,0,0,0,0
U008589,2026-01-04,Organic,84,0,0,0,0,0,0
U008611,2026-01-04,Search,135,1,1,0,0,0,0
U008789,2026-01-04,Paid Social,41,0,0,0,0,0,0
U008793,2026-01-04,Referral,263,1,1,1,1,1,0
U008931,2026-01-04,Search,67,1,1,0,1,0,0
U009045,2026-01-04,Organic,269,1,0,1,0,0,0
U009050,2026-01-04,Referral,98,1,1,0,1,0,1
U009051,2026-01-04,Search,104,1,1,0,1,1,0
U009100,2026-01-04,Referral,196,1,1,0,1,0,0
U009274,2026-01-04,Organic,25,0,0,1,1,0,0
U009294,2026-01-04,Paid Social,401,0,0,1,0,0,0
U009354,2026-01-04,Referral,47,1,0,0,0,1,0
U009373,2026-01-04,Organic,186,1,1,0,0,1,0
U009482,2026-01-04,Paid Social,68,0,0,0,1,0,0
U009530,2026-01-04,Referral,237,1,0,1,0,0,0
U009638,2026-01-04,Search,90,0,0,0,0,0,0
U009642,2026-01-04,Organic,117,1,0,1,0,0,0
U009709,2026-01-04,Paid Social,208,1,1,0,0,1,0
U009726,2026-01-04,Referral,56,0,0,0,0,0,0
U009752,2026-01-04,Organic,31,1,1,1,0,0,0
U009859,2026-01-04,Paid Social,435,1,1,0,0,0,0
U009944,2026-01-04,Search,169,1,1,0,0,1,0
U009954,2026-01-04,Paid Social,49,1,1,1,1,0,0
U009989,2026-01-04,Organic,89,1,0,0,1,0,0
U000113,2026-01-05,Organic,210,1,1,0,1,1,0
U000168,2026-01-05,Organic,475,0,0,0,0,1,0
U000274,2026-01-05,Organic,253,1,0,0,0,0,0
U000486,2026-01-05,Search,174,0,0,0,0,0,0
U000536,2026-01-05,Search,28,1,0,0,0,0,0
U000560,2026-01-05,Organic,312,1,0,0,0,0,1
U000600,2026-01-05,Organic,61,1,1,1,0,1,0
U000698,2026-01-05,Organic,108,0,0,1,0,1,0
U000703,2026-01-05,Paid Social,15,0,0,0,0,0,0
U000852,2026-01-05,Search,184,1,1,0,0,0,0
U000917,2026-01-05,Organic,138,1,1,1,1,0,1
U000942,2026-01-05,Paid Social,62,0,0,1,0,0,0
U000978,2026-01-05,Paid Social,82,0,0,0,0,0,0
U000996,2026-01-05,Search,1243,1,1,0,1,0,0
U001011,2026-01-05,Organic,64,1,1,0,0,0,0
U001018,2026-01-05,Organic,233,0,0,1,1,1,0
U001030,2026-01-05,Organic,170,1,0,1,0,0,0
U001116,2026-01-05,Organic,268,1,1,1,0,1,0
U001127,2026-01-05,Referral,55,0,0,0,0,1,0
U001139,2026-01-05,Referral,174,1,1,1,1,0,0
U001230,2026-01-05,Paid Social,412,1,1,1,0,0,0
U001427,2026-01-05,Paid Social,304,1,1,0,1,0,0
U001439,2026-01-05,Paid Social,17,1,1,0,0,0,0
U001448,2026-01-05,Organic,106,1,1,0,1,0,0
U001467,2026-01-05,Paid Social,190,1,1,1,0,1,0
U001512,2026-01-05,Paid Social,253,1,0,0,0,0,1
U001586,2026-01-05,Paid Social,306,1,0,0,0,0,0
U001683,2026-01-05,Search,26,0,0,1,0,0,0
U001713,2026-01-05,Organic,15,0,0,0,0,0,1
U001726,2026-01-05,Paid Social,86,0,0,0,0,0,0
U001789,2026-01-05,Organic,58,1,1,0,1,0,0
U001820,2026-01-05,Search,612,1,1,0,1,1,1
U001957,2026-01-05,Referral,59,1,0,0,0,0,0
U001980,2026-01-05,Referral,70,1,1,1,0,0,1
U002086,2026-01-05,Referral,327,0,0,0,0,0,0
U002169,2026-01-05,Paid Social,154,0,0,0,1,0,0
U002186,2026-01-05,Organic,82,0,0,1,1,1,0
U002193,2026-01-05,Organic,132,1,1,1,1,0,0
U002210,2026-01-05,Paid Social,18,1,1,1,1,1,0
U002292,2026-01-05,Search,31,0,0,0,0,0,1
U002308,2026-01-05,Paid Social,22,1,0,0,0,0,0
U002309,2026-01-05,Referral,47,1,1,0,1,1,0
U002324,2026-01-05,Search,71,0,0,0,0,1,0
U002422,2026-01-05,Referral,136,1,1,1,0,0,1
U002465,2026-01-05,Search,26,1,1,1,1,1,0
U002558,2026-01-05,Search,86,1,1,1,0,0,0
U002561,2026-01-05,Paid Social,487,0,0,0,0,1,0
U002661,2026-01-05,Organic,100,1,1,0,1,0,0
U002783,2026-01-05,Paid Social,49,0,0,0,1,0,0
U002788,2026-01-05,Referral,224,1,1,0,1,0,0
U002810,2026-01-05,Organic,59,1,1,1,0,0,0
U002814,2026-01-05,Referral,179,1,1,1,0,1,0
U002818,2026-01-05,Paid Social,62,0,0,0,0,1,0
U002823,2026-01-05,Paid Social,68,0,0,0,0,0,0
U002837,2026-01-05,Organic,395,0,0,1,1,0,0
U002952,2026-01-05,Paid Social,78,0,0,0,0,0,1
U002973,2026-01-05,Paid Social,79,1,0,0,1,0,0
U003034,2026-01-05,Search,26,1,1,1,0,0,0
U003041,2026-01-05,Search,573,1,1,0,1,1,0
U003095,2026-01-05,Referral,106,1,1,0,0,0,0
U003106,2026-01-05,Paid Social,240,0,0,0,0,0,1
U003208,2026-01-05,Paid Social,162,1,1,1,0,0,0
U003213,2026-01-05,Referral,5,1,1,1,0,0,0
U003232,2026-01-05,Search,11,0,0,0,0,0,0
U003247,2026-01-05,Organic,239,1,1,0,0,0,0
U003318,2026-01-05,Paid Social,308,1,0,0,0,1,0
U003419,2026-01-05,Search,120,1,1,0,0,0,0
U003439,2026-01-05,Search,327,0,0,0,1,1,0
U003470,2026-01-05,Paid Social,7,1,0,0,0,0,0
U003488,2026-01-05,Paid Social,29,1,1,0,0,1,1
U003523,2026-01-05,Search,185,1,0,0,0,0,0
U003531,2026-01-05,Referral,38,0,0,1,0,0,1
U003634,2026-01-05,Organic,109,1,0,0,0,1,1
U003772,2026-01-05,Organic,54,1,0,0,1,1,0
U003847,2026-01-05,Organic,77,1,0,1,0,1,0
U003900,2026-01-05,Paid Social,49,1,0,0,0,0,0
U004008,2026-01-05,Organic,80,1,1,0,0,0,0
U004104,2026-01-05,Search,13,0,0,0,0,0,0
U004287,2026-01-05,Search,212,1,1,0,1,1,0
U004350,2026-01-05,Paid Social,18,1,1,0,1,0,0
U004361,2026-01-05,Search,118,0,0,0,0,0,0
U004399,2026-01-05,Organic,209,1,1,1,0,0,0
U004452,2026-01-05,Organic,530,0,0,0,0,0,0
U004580,2026-01-05,Search,207,1,1,0,0,0,0
U004631,2026-01-05,Paid Social,184,1,1,1,0,0,0
U004668,2026-01-05,Paid Social,120,1,1,1,1,1,0
U004718,2026-01-05,Organic,750,1,1,1,1,0,0
U004803,2026-01-05,Search,47,1,0,0,0,0,0
U004828,2026-01-05,Referral,152,1,1,1,0,0,0
U004829,2026-01-05,Search,245,1,1,0,0,1,1
U004831,2026-01-05,Paid Social,73,1,1,0,0,0,0
U005022,2026-01-05,Organic,60,1,1,0,1,1,0
U005063,2026-01-05,Paid Social,94,1,1,0,0,1,0
U005105,2026-01-05,Referral,312,1,1,0,0,0,0
U005169,2026-01-05,Paid Social,117,0,0,1,0,0,0
U005221,2026-01-05,Search,108,1,1,0,0,0,0
U005393,2026-01-05,Organic,85,1,1,1,0,0,1
U005400,2026-01-05,Search,134,0,0,0,0,0,0
U005567,2026-01-05,Paid Social,51,1,1,0,0,0,0
U005621,2026-01-05,Paid Social,209,0,0,0,0,0,0
U005851,2026-01-05,Search,51,1,1,1,1,0,1
U006060,2026-01-05,Organic,20,1,0,0,0,0,1
U006131,2026-01-05,Paid Social,184,1,1,1,0,1,0
U006234,2026-01-05,Paid Social,31,0,0,0,0,0,0
U006244,2026-01-05,Organic,16,1,1,1,0,0,0
U006433,2026-01-05,Search,27,0,0,0,0,0,0
U006493,2026-01-05,Referral,20,1,0,0,0,0,0
U006597,2026-01-05,Search,147,0,0,0,1,0,0
U006652,2026-01-05,Paid Social,78,1,1,0,0,1,0
U006658,2026-01-05,Paid Social,124,1,1,1,0,1,0
U006744,2026-01-05,Paid Social,20,1,1,0,1,0,0
U006746,2026-01-05,Organic,34,1,1,0,0,0,0
U006866,2026-01-05,Organic,39,1,1,0,0,0,0
U006907,2026-01-05,Search,74,1,0,0,0,0,0
U007061,2026-01-05,Paid Social,61,1,1,0,0,0,0
U007225,2026-01-05,Organic,361,1,1,0,1,0,0
U007361,2026-01-05,Paid Social,34,1,1,0,0,0,0
U007493,2026-01-05,Search,44,1,1,0,0,0,0
U007715,2026-01-05,Organic,137,1,1,1,0,1,1
U007724,2026-01-05,Search,44,1,0,0,0,0,0
U007956,2026-01-05,Organic,323,0,0,0,0,0,0
U007981,2026-01-05,Organic,251,0,0,1,0,0,0
U008048,2026-01-05,Paid Social,31,1,1,1,0,0,0
U008060,2026-01-05,Search,93,0,0,1,0,0,0
U008111,2026-01-05,Paid Social,168,1,0,1,1,1,0
U008567,2026-01-05,Paid Social,53,1,1,0,0,0,1
U008633,2026-01-05,Organic,21,1,1,1,0,0,0
U008637,2026-01-05,Organic,41,1,1,1,1,1,0
U008638,2026-01-05,Organic,18,0,0,0,1,0,0
U008700,2026-01-05,Referral,89,0,0,0,1,0,0
U008880,2026-01-05,Organic,118,1,1,1,0,0,0
U008887,2026-01-05,Paid Social,496,1,1,0,0,1,0
U008903,2026-01-05,Referral,35,1,1,0,0,0,0
U009017,2026-01-05,Paid Social,37,1,0,0,0,0,0
U009030,2026-01-05,Organic,188,1,1,1,1,0,0
U009044,2026-01-05,Search,692,1,1,0,0,0,0
U009048,2026-01-05,Organic,71,1,1,0,0,0,0
U009083,2026-01-05,Referral,64,0,0,1,0,0,0
U009107,2026-01-05,Referral,47,1,1,1,1,1,0
U009145,2026-01-05,Paid Social,37,1,1,0,0,0,0
U009230,2026-01-05,Organic,59,1,0,0,0,0,0
U009257,2026-01-05,Organic,38,0,0,0,0,0,0
U009299,2026-01-05,Organic,147,0,0,0,1,1,0
U009395,2026-01-05,Paid Social,184,0,0,1,0,0,0
U009425,2026-01-05,Referral,16,1,0,0,0,1,0
U009645,2026-01-05,Search,29,1,1,1,1,0,0
U009860,2026-01-05,Organic,73,1,1,1,0,1,0
U009874,2026-01-05,Organic,46,1,1,0,0,0,1
U009931,2026-01-05,Paid Social,161,1,1,1,0,0,0
U009961,2026-01-05,Organic,107,1,1,1,0,0,0
U009962,2026-01-05,Search,101,0,0,0,0,1,0
U009975,2026-01-05,Search,95,1,1,0,1,0,0
U009979,2026-01-05,Search,110,1,1,1,0,1,0
U000010,2026-01-06,Organic,31,1,1,0,0,0,0
U000059,2026-01-06,Referral,47,1,0,1,0,1,0
U000134,2026-01-06,Referral,171,1,0,1,1,0,0
U000192,2026-01-06,Search,109,0,0,1,1,0,0
U000291,2026-01-06,Organic,220,1,1,1,0,0,0
U000293,2026-01-06,Referral,62,1,1,1,0,0,0
U000318,2026-01-06,Paid Social,784,0,0,0,0,0,0
U000332,2026-01-06,Referral,231,0,0,0,0,1,0
U000334,2026-01-06,Organic,64,0,0,0,0,0,0
U000342,2026-01-06,Paid Social,17,1,1,0,0,0,0
U000449,2026-01-06,Search,361,1,0,0,0,0,0
U000473,2026-01-06,Organic,102,0,0,1,1,0,0
U000518,2026-01-06,Referral,29,0,0,1,0,1,0
U000702,2026-01-06,Organic,126,1,1,1,1,0,0
U000716,2026-01-06,Paid Social,301,0,0,0,0,1,0
U000742,2026-01-06,Organic,50,1,1,0,0,0,0
U000794,2026-01-06,Referral,51,0,0,0,0,0,0
U000827,2026-01-06,Search,624,0,0,1,1,1,0
U000834,2026-01-06,Search,52,0,0,1,1,0,1
U000845,2026-01-06,Paid Social,98,0,0,0,0,0,0
U000847,2026-01-06,Paid Social,255,0,0,0,0,0,0
U000858,2026-01-06,Organic,327,1,1,1,0,0,0
U000876,2026-01-06,Organic,12,0,0,1,1,0,0
U001034,2026-01-06,Organic,17,0,0,0,0,0,0
U001082,2026-01-06,Paid Social,177,0,0,0,0,0,1
U001090,2026-01-06,Organic,189,1,0,0,0,0,1
U001240,2026-01-06,Search,115,1,1,1,0,0,0
U001241,2026-01-06,Organic,19,0,0,0,0,0,0
U001309,2026-01-06,Organic,161,1,0,0,0,1,0
U001312,2026-01-06,Organic,37,1,1,0,1,0,0
U001581,2026-01-06,Referral,66,1,1,0,1,0,0
U001646,2026-01-06,Paid Social,62,0,0,0,0,0,0
U001671,2026-01-06,Organic,40,1,0,1,0,0,0
U001714,2026-01-06,Organic,144,1,1,1,0,0,0
U001795,2026-01-06,Paid Social,56,0,0,0,0,0,0
U001806,2026-01-06,Paid Social,146,1,1,1,0,0,0
U001925,2026-01-06,Referral,18,0,0,1,0,0,0
U001995,2026-01-06,Paid Social,228,0,0,0,0,0,0
U002064,2026-01-06,Organic,140,1,1,0,0,1,0
U002099,2026-01-06,Search,38,0,0,0,0,0,0
U002122,2026-01-06,Search,57,1,0,0,0,0,0
U002141,2026-01-06,Organic,208,1,1,1,0,0,0
U002157,2026-01-06,Search,113,1,0,0,1,0,0
U002166,2026-01-06,Referral,86,1,1,0,0,0,0
U002344,2026-01-06,Search,62,0,0,0,0,0,0
U002367,2026-01-06,Paid Social,86,0,0,1,0,0,0
U002713,2026-01-06,Paid Social,264,1,1,1,1,0,0
U002719,2026-01-06,Paid Social,39,0,0,0,0,1,0
U002780,2026-01-06,Paid Social,35,1,1,1,0,0,0
U002821,2026-01-06,Organic,25,0,0,1,0,0,0
U002830,2026-01-06,Paid Social,481,1,1,0,0,0,0
U002848,2026-01-06,Referral,121,0,0,0,0,0,0
U003056,2026-01-06,Organic,24,0,0,1,1,1,0
U003127,2026-01-06,Organic,916,1,1,0,0,0,0
U003157,2026-01-06,Paid Social,363,1,1,0,0,0,1
U003227,2026-01-06,Organic,79,1,1,1,1,0,0
U003319,2026-01-06,Paid Social,88,1,1,0,0,0,0
U003382,2026-01-06,Referral,105,1,1,0,1,0,0
U003505,2026-01-06,Search,131,1,1,1,1,0,0
U003512,2026-01-06,Paid Social,55,0,0,0,0,0,0
U003549,2026-01-06,Referral,89,0,0,0,0,1,0
U003576,2026-01-06,Paid Social,67,1,0,0,0,0,0
U003592,2026-01-06,Paid Social,26,0,0,0,0,0,0
U003594,2026-01-06,Organic,31,1,1,0,0,0,0
U003627,2026-01-06,Search,58,0,0,0,0,1,0
U003673,2026-01-06,Organic,109,1,1,0,0,0,0
U003730,2026-01-06,Organic,153,1,1,1,0,0,0
U003783,2026-01-06,Search,20,1,1,0,0,0,0
U003833,2026-01-06,Paid Social,23,0,0,1,0,0,0
U003851,2026-01-06,Search,77,0,0,0,0,0,0
U003880,2026-01-06,Paid Social,87,0,0,0,0,0,1
U003892,2026-01-06,Referral,97,1,1,1,0,0,0
U003947,2026-01-06,Search,130,1,0,0,0,1,0
U003981,2026-01-06,Paid Social,143,1,1,0,0,1,1
U004086,2026-01-06,Paid Social,109,0,0,0,1,1,0
U004228,2026-01-06,Search,81,1,1,0,1,1,1
U004275,2026-01-06,Referral,127,1,0,1,0,0,1
U004364,2026-01-06,Paid Social,257,1,1,0,0,0,0
U004487,2026-01-06,Organic,68,1,0,1,0,0,0
U004534,2026-01-06,Organic,35,1,1,0,1,0,0
U004639,2026-01-06,Paid Social,57,0,0,0,0,0,0
U004753,2026-01-06,Search,30,1,0,0,0,0,0
U004802,2026-01-06,Paid Social,374,1,1,1,0,0,0
U005042,2026-01-06,Search,74,1,1,1,0,1,0
U005048,2026-01-06,Paid Social,25,1,0,1,0,0,0
U005083,2026-01-06,Referral,152,1,0,0,1,0,0
U005111,2026-01-06,Paid Social,98,0,0,0,0,0,0
U005153,2026-01-06,Organic,60,1,0,0,0,0,0
U005219,2026-01-06,Paid Social,68,0,0,0,1,0,0
U005341,2026-01-06,Paid Social,83,1,1,0,0,0,0
U005367,2026-01-06,Organic,40,1,0,0,0,0,0
U005381,2026-01-06,Organic,125,1,1,1,1,0,1
U005392,2026-01-06,Referral,255,0,0,1,0,1,0
U005407,2026-01-06,Search,80,0,0,0,0,0,1
U005513,2026-01-06,Paid Social,12,0,0,0,0,0,0
U005580,2026-01-06,Organic,180,0,0,1,0,0,0
U005596,2026-01-06,Search,34,1,1,0,0,0,0
U005938,2026-01-06,Search,64,0,0,1,1,0,0
U006049,2026-01-06,Organic,10,1,1,1,0,0,0
U006142,2026-01-06,Organic,23,0,0,0,0,0,0
U006219,2026-01-06,Paid Social,13,1,1,0,0,0,0
U006282,2026-01-06,Organic,49,1,0,0,0,0,0
U006295,2026-01-06,Referral,140,1,1,0,0,0,0
U006340,2026-01-06,Search,165,1,1,1,1,0,0
U006349,2026-01-06,Paid Social,266,0,0,0,0,0,0
U006411,2026-01-06,Organic,285,0,0,1,0,0,0
U006679,2026-01-06,Paid Social,67,0,0,0,0,1,0
U006697,2026-01-06,Organic,282,0,0,0,0,1,0
U006753,2026-01-06,Organic,98,0,0,0,0,0,0
U006761,2026-01-06,Organic,85,0,0,0,0,1,0
U006764,2026-01-06,Paid Social,32,1,1,1,0,1,0
U006870,2026-01-06,Paid Social,59,0,0,0,0,0,0
U007063,2026-01-06,Paid Social,21,1,1,0,1,0,1
